grower_id,state,district,tehsil,language,device_type,grower_age,gender,grower_crop_calendar,product_scan,product_name,product_scan_datetime,grower_farm_size,offline_campaign_attended,campaign_attendance_date,crop,sowing_start,harvest_start,tillering_date,flowering_date,relevant_product,territory_id,rep_id,wa_messages_sent,wa_open_count,wa_click_count,wa_delivered_count,wa_last_sent_date,wa_first_sent_date,wa_ever_opened,wa_ever_clicked,wa_open_rate,wa_click_rate,rep_total_visits,rep_retailer_meetings,rep_grower_meetings,rep_campaigns_conducted,rep_last_visit_date,avg_stock_qty,min_stock_qty,retailers_with_stock,total_retailers,out_of_stock_count,pct_retailers_stocked,stock_status
GRW_00038,Maharashtra,Amravati,Amravati_T099,Marathi,smartphone,60,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,3.0,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0314,REP_0314,1.0,1.0,0.0,1.0,2026-01-17,2026-01-17,1.0,0.0,1.0,0.0,37,19,10,8,2026-03-15,42.0,0.0,3.0,4.0,1.0,0.75,healthy
GRW_00039,Maharashtra,Jalgaon,Jalgaon_T114,Marathi,keypad,22,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,1.21,0,,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0368,REP_0368,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,46,22,8,16,2026-03-29,10.0,10.0,1.0,1.0,0.0,1.0,healthy
GRW_00040,Uttar Pradesh,Meerut,Meerut_T108,Hindi,smartphone,64,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.36,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0360,REP_0360,1.0,1.0,0.0,1.0,2025-10-17,2025-10-17,1.0,0.0,1.0,0.0,90,38,20,32,2026-03-29,66.0,7.0,2.0,2.0,0.0,1.0,healthy
GRW_00041,Rajasthan,Bharatpur,Bharatpur_T139,Hindi,smartphone,72,male,,0,,,2.59,1,2025-09-30,unknown,,,,,Tilt 250 EC,TER_0400,REP_0400,1.0,0.0,0.0,1.0,2026-02-26,2026-02-26,0.0,0.0,0.0,0.0,55,20,14,21,2026-03-28,32.0,28.0,2.0,2.0,0.0,1.0,healthy
GRW_00042,Gujarat,Ahmedabad,Ahmedabad_T068,Gujarati,smartphone,35,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",1,Score 250 EC,2026-03-11 16:35:31,1.14,1,2026-03-04,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0210,REP_0210,1.0,0.0,0.0,1.0,2025-11-10,2025-11-10,0.0,0.0,0.0,0.0,54,21,13,20,2026-03-28,55.5,0.0,1.0,2.0,1.0,0.5,watch
GRW_00043,Haryana,Sirsa,Sirsa_T096,Hindi,smartphone,37,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,1,2025-12-06,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0313,REP_0313,1.0,0.0,0.0,1.0,2025-10-16,2025-10-16,0.0,0.0,0.0,0.0,59,23,16,20,2026-03-22,30.0,2.0,2.0,2.0,0.0,1.0,healthy
GRW_00044,Uttar Pradesh,Agra,Agra_T102,Hindi,unknown,46,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,2.17,0,,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0310,REP_0310,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,42,21,9,12,2026-03-19,216.0,216.0,1.0,1.0,0.0,1.0,healthy
GRW_00045,Maharashtra,Jalgaon,Jalgaon_T108,Marathi,smartphone,40,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,2.92,1,2026-02-03,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0368,REP_0368,1.0,1.0,0.0,1.0,2026-01-08,2026-01-08,1.0,0.0,1.0,0.0,46,22,8,16,2026-03-29,10.0,10.0,1.0,1.0,0.0,1.0,healthy
GRW_00046,Gujarat,Mehsana,Mehsana_T025,Gujarati,smartphone,71,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,1.64,1,2025-10-30,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0097,REP_0097,1.0,0.0,0.0,1.0,2025-10-27,2025-10-27,0.0,0.0,0.0,0.0,55,23,17,15,2026-03-28,180.0,180.0,1.0,1.0,0.0,1.0,healthy
GRW_00047,Punjab,Ludhiana,Ludhiana_T100,Punjabi,smartphone,65,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",0,,,2.56,1,2025-11-03,potato,2025-10-15,2026-01-20,,,Kavach 75 WP,TER_0348,REP_0348,1.0,0.0,0.0,1.0,2025-10-19,2025-10-19,0.0,0.0,0.0,0.0,64,32,15,17,2026-03-26,70.0,70.0,1.0,1.0,0.0,1.0,healthy
GRW_00048,Haryana,Rohtak,Rohtak_T072,Hindi,smartphone,46,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.9,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0231,REP_0231,1.0,0.0,0.0,1.0,2026-01-11,2026-01-11,0.0,0.0,0.0,0.0,78,33,20,25,2026-03-29,12.0,0.0,2.0,3.0,1.0,0.6666666666666666,watch
GRW_00049,Maharashtra,Jalgaon,Jalgaon_T064,Marathi,smartphone,26,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.1,1,2026-03-06,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0203,REP_0203,1.0,0.0,0.0,1.0,2026-01-25,2026-01-25,0.0,0.0,0.0,0.0,31,11,10,10,2026-03-12,64.0,64.0,1.0,1.0,0.0,1.0,healthy
GRW_00050,Madhya Pradesh,Indore,Indore_T073,Hindi,smartphone,74,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.92,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0254,REP_0254,1.0,1.0,0.0,1.0,2025-10-17,2025-10-17,1.0,0.0,1.0,0.0,46,21,11,14,2026-02-28,219.0,219.0,1.0,1.0,0.0,1.0,healthy
GRW_00051,Madhya Pradesh,Ratlam,Ratlam_T080,Hindi,smartphone,31,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",1,Amistar 250 SC,2026-03-18 14:05:09,0.95,1,2026-03-14,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0238,REP_0238,1.0,1.0,0.0,1.0,2026-01-06,2026-01-06,1.0,0.0,1.0,0.0,87,36,21,30,2026-03-22,26.666666666666668,10.0,3.0,3.0,0.0,1.0,healthy
GRW_00052,Punjab,Ludhiana,Ludhiana_T137,Punjabi,smartphone,35,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",1,Amistar 250 SC,2025-10-02 17:00:29,1.87,1,2025-10-02,potato,2025-10-15,2026-01-20,,,Kavach 75 WP,TER_0447,REP_0447,1.0,0.0,0.0,1.0,2025-11-02,2025-11-02,0.0,0.0,0.0,0.0,44,19,10,15,2026-02-08,70.8,40.0,5.0,5.0,0.0,1.0,healthy
GRW_00053,West Bengal,Nadia,Nadia_T122,Bengali,smartphone,38,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Tilt 250 EC,2025-11-14 16:57:10,2.24,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0455,REP_0455,1.0,0.0,0.0,1.0,2025-11-10,2025-11-10,0.0,0.0,0.0,0.0,71,30,19,22,2026-03-28,0.0,,,,0.0,0.0,out_of_stock
GRW_00054,Punjab,Patiala,Patiala_T021,Punjabi,smartphone,68,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,1.64,0,,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0091,REP_0091,1.0,0.0,0.0,1.0,2026-03-17,2026-03-17,0.0,0.0,0.0,0.0,55,21,18,16,2026-03-29,63.5,8.0,2.0,2.0,0.0,1.0,healthy
GRW_00055,Maharashtra,Akola,Akola_T140,Marathi,smartphone,53,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,1,2026-03-08,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0477,REP_0477,1.0,0.0,0.0,1.0,2026-02-27,2026-02-27,0.0,0.0,0.0,0.0,81,25,19,37,2026-03-29,70.0,70.0,1.0,1.0,0.0,1.0,healthy
GRW_00056,Maharashtra,Akola,Akola_T102,Marathi,smartphone,22,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.83,1,2026-02-26,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0312,REP_0312,1.0,0.0,0.0,1.0,2025-10-16,2025-10-16,0.0,0.0,0.0,0.0,60,25,14,21,2026-03-01,0.0,,,,0.0,0.0,out_of_stock
GRW_00057,Haryana,Hisar,Hisar_T116,Hindi,smartphone,52,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,1.15,1,2026-01-31,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0398,REP_0398,1.0,0.0,0.0,1.0,2026-01-17,2026-01-17,0.0,0.0,0.0,0.0,24,9,5,10,2026-03-14,12.5,0.0,1.0,2.0,1.0,0.5,watch
GRW_00058,Maharashtra,Akola,Akola_T067,Marathi,smartphone,30,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,,2025-11-25 11:08:17,0.71,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0180,REP_0180,1.0,0.0,0.0,1.0,2025-11-25,2025-11-25,0.0,0.0,0.0,0.0,53,21,10,22,2026-01-17,0.0,0.0,0.0,1.0,1.0,0.0,out_of_stock
GRW_00059,Haryana,Rohtak,Rohtak_T024,Hindi,smartphone,71,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",1,Vibrance Integral,2025-12-17 12:02:58,4.38,0,,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0099,REP_0099,1.0,0.0,0.0,1.0,2025-10-12,2025-10-12,0.0,0.0,0.0,0.0,38,9,13,16,2026-02-28,48.333333333333336,2.0,3.0,3.0,0.0,1.0,healthy
GRW_00060,Bihar,Muzaffarpur,Muzaffarpur_T137,Hindi,keypad,68,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,2.58,0,,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0457,REP_0457,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,36,17,6,13,2026-03-22,15.0,15.0,1.0,1.0,0.0,1.0,healthy
GRW_00061,Uttar Pradesh,Varanasi,Varanasi_T023,Hindi,smartphone,58,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,2.24,1,2025-11-19,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0069,REP_0069,1.0,0.0,0.0,1.0,2025-10-19,2025-10-19,0.0,0.0,0.0,0.0,58,21,15,22,2026-03-29,12.0,6.0,3.0,3.0,0.0,1.0,healthy
GRW_00062,Punjab,Bathinda,Bathinda_T165,Punjabi,smartphone,45,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",1,Vertimec 1.8 EC,2025-10-29 19:54:59,1.37,1,2025-10-29,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0484,REP_0484,1.0,0.0,0.0,1.0,2025-10-24,2025-10-24,0.0,0.0,0.0,0.0,69,30,13,26,2026-02-28,5.0,5.0,1.0,1.0,0.0,1.0,healthy
GRW_00063,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T106,Hindi,smartphone,63,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,0.41,1,2025-11-02,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0339,REP_0339,1.0,0.0,0.0,1.0,2025-10-08,2025-10-08,0.0,0.0,0.0,0.0,45,19,8,18,2026-03-21,87.5,2.0,2.0,2.0,0.0,1.0,healthy
GRW_00064,Haryana,Karnal,Karnal_T112,Hindi,smartphone,63,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,2.63,1,2026-03-11,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0357,REP_0357,1.0,1.0,0.0,1.0,2025-11-06,2025-11-06,1.0,0.0,1.0,0.0,79,31,20,28,2026-03-22,0.0,,,,0.0,0.0,out_of_stock
GRW_00065,Haryana,Rohtak,Rohtak_T093,Hindi,smartphone,72,male,,0,,,1.02,1,2026-02-10,unknown,,,,,Tilt 250 EC,TER_0297,REP_0297,1.0,0.0,0.0,1.0,2025-10-10,2025-10-10,0.0,0.0,0.0,0.0,50,18,15,17,2026-03-29,32.666666666666664,2.0,3.0,3.0,0.0,1.0,healthy
GRW_00066,Rajasthan,Bikaner,Bikaner_T090,Hindi,smartphone,67,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",0,,,1.99,1,2026-03-12,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0305,REP_0305,1.0,1.0,0.0,1.0,2026-01-20,2026-01-20,1.0,0.0,1.0,0.0,89,41,20,28,2026-03-29,128.0,128.0,1.0,1.0,0.0,1.0,healthy
GRW_00067,Maharashtra,Jalgaon,Jalgaon_T102,Marathi,smartphone,63,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Cruiser 350 FS,2025-10-02 10:42:39,0.48,1,2025-10-02,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0335,REP_0335,1.0,0.0,0.0,1.0,2026-01-14,2026-01-14,0.0,0.0,0.0,0.0,80,32,20,28,2026-03-27,31.0,28.0,2.0,2.0,0.0,1.0,healthy
GRW_00068,Gujarat,Ahmedabad,Ahmedabad_T010,Gujarati,smartphone,25,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.64,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0012,REP_0012,1.0,0.0,0.0,1.0,2026-03-10,2026-03-10,0.0,0.0,0.0,0.0,58,26,13,19,2026-02-05,31.5,6.0,2.0,2.0,0.0,1.0,healthy
GRW_00069,Uttar Pradesh,Varanasi,Varanasi_T145,Hindi,smartphone,36,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""mustard"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-10""}, ""harvest"": {""start"": ""2026-02-15"", ""end"": ""2026-03-20""}, ""stages"": [{""stage"": ""flowering"", ""approx"": ""2026-01-20""}]}",1,Amistar 250 SC,2025-11-25 14:34:17,0.79,1,2025-11-15,mustard,2025-10-15,2026-02-15,,2026-01-20,Score 250 EC,TER_0465,REP_0465,1.0,0.0,0.0,1.0,2025-10-31,2025-10-31,0.0,0.0,0.0,0.0,81,30,18,33,2026-02-08,59.666666666666664,41.0,3.0,3.0,0.0,1.0,healthy
GRW_00070,Uttar Pradesh,Lucknow,Lucknow_T108,Hindi,keypad,43,female,"{""season"": ""Rabi_2025-26"", ""crop"": ""potato"", ""sowing"": {""start"": ""2025-10-15"", ""end"": ""2025-11-05""}, ""harvest"": {""start"": ""2026-01-20"", ""end"": ""2026-03-10""}, ""stages"": []}",0,,,0.63,1,2025-10-13,potato,2025-10-15,2026-01-20,,,Kavach 75 WP,TER_0303,REP_0303,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,51,19,11,21,2026-03-01,102.0,85.0,2.0,2.0,0.0,1.0,healthy
GRW_00071,Rajasthan,Bharatpur,Bharatpur_T107,Hindi,keypad,60,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.13,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0301,REP_0301,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,69,27,18,24,2026-03-29,67.5,47.0,2.0,2.0,0.0,1.0,healthy
GRW_00072,Rajasthan,Bikaner,Bikaner_T068,Hindi,smartphone,30,female,,0,,,1.64,1,2026-02-12,unknown,,,,,Tilt 250 EC,TER_0239,REP_0239,1.0,0.0,0.0,1.0,2026-01-29,2026-01-29,0.0,0.0,0.0,0.0,40,11,8,21,2026-02-28,26.0,26.0,1.0,1.0,0.0,1.0,healthy
GRW_00073,Rajasthan,Bikaner,Bikaner_T082,Hindi,smartphone,66,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",1,Actara 25 WG,2026-03-15 12:06:41,2.28,1,2026-03-12,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0272,REP_0272,1.0,0.0,0.0,1.0,2025-12-05,2025-12-05,0.0,0.0,0.0,0.0,53,21,13,19,2026-03-21,92.33333333333333,72.0,3.0,3.0,0.0,1.0,healthy
GRW_00074,Haryana,Sirsa,Sirsa_T033,Hindi,keypad,66,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""chickpea"", ""sowing"": {""start"": ""2025-10-20"", ""end"": ""2025-11-15""}, ""harvest"": {""start"": ""2026-03-01"", ""end"": ""2026-04-05""}, ""stages"": [{""stage"": ""pod_formation"", ""approx"": ""2026-02-10""}]}",0,,,1.22,1,2026-01-03,chickpea,2025-10-20,2026-03-01,,,Actara 25 WG,TER_0115,REP_0115,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,71,33,17,21,2026-03-27,108.0,108.0,1.0,1.0,0.0,1.0,healthy
GRW_00075,Haryana,Sirsa,Sirsa_T065,Hindi,smartphone,69,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,2.06,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0214,REP_0214,1.0,0.0,0.0,1.0,2025-10-18,2025-10-18,0.0,0.0,0.0,0.0,67,27,14,26,2026-03-29,25.75,6.0,4.0,4.0,0.0,1.0,healthy
GRW_00076,Bihar,Muzaffarpur,Muzaffarpur_T085,Hindi,smartphone,31,male,,0,,,2.74,0,,unknown,,,,,Tilt 250 EC,TER_0292,REP_0292,1.0,1.0,0.0,1.0,2026-03-14,2026-03-14,1.0,0.0,1.0,0.0,30,17,8,5,2026-03-01,85.0,64.0,2.0,2.0,0.0,1.0,healthy
GRW_00077,Punjab,Amritsar,Amritsar_T085,Punjabi,smartphone,35,male,"{""season"": ""Rabi_2025-26"", ""crop"": ""wheat"", ""sowing"": {""start"": ""2025-11-01"", ""end"": ""2025-11-25""}, ""harvest"": {""start"": ""2026-03-20"", ""end"": ""2026-04-15""}, ""stages"": [{""stage"": ""tillering"", ""approx"": ""2026-01-15""}, {""stage"": ""flowering"", ""approx"": ""2026-02-20""}]}",0,,,1.96,0,,wheat,2025-11-01,2026-03-20,2026-01-15,2026-02-20,Tilt 250 EC,TER_0296,REP_0296,1.0,0.0,0.0,1.0,2025-11-24,2025-11-24,0.0,0.0,0.0,0.0,65,33,16,16,2026-03-22,33.0,33.0,1.0,1.0,0.0,1.0,healthy
