grower_id,state,district,tehsil,territory_id,rep_id,crop,relevant_product,language,device_type,current_crop_stage,stock_status,reference_date,gender,age_bucket,farm_size_bucket,days_to_tillering,days_to_flowering,days_to_harvest,days_since_sowing,in_critical_window,wa_open_rate,wa_click_rate,wa_messages_sent,engagement_score,has_any_engagement,days_since_last_message,product_scan_flag,offline_attended_flag,device_score,grower_farm_size,grower_age,can_receive_whatsapp,can_receive_sms,needs_ivr_or_rep,stock_urgency_score,stock_available,pct_retailers_stocked,rep_coverage_score,rep_campaign_ratio,lang_Bengali,lang_Gujarati,lang_Hindi,lang_Kannada,lang_Marathi,lang_Punjabi,farm_size_bucket,farm_small,farm_medium,farm_large,farm_very_large,wa_ever_opened,wa_ever_clicked
GRW_00065,Haryana,Rohtak,Rohtak_T093,TER_0297,REP_0297,unknown,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2025-10-10,male,elder,small,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1,173.0,0,1,2,1.02,72,1,1,0,1.0,1,1.0,0.38461538461538464,0.34,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00066,Rajasthan,Bikaner,Bikaner_T090,TER_0305,REP_0305,mustard,Score 250 EC,Hindi,smartphone,unknown,healthy,2026-01-20,female,elder,small,0.0,0.0,26.0,97.0,1,1.0,0.0,1.0,0.4,1,71.0,0,1,2,1.99,67,1,1,0,1.0,1,1.0,0.6846153846153846,0.3146067415730337,False,False,True,False,False,False,small,True,False,False,False,1.0,0.0
GRW_00067,Maharashtra,Jalgaon,Jalgaon_T102,TER_0335,REP_0335,wheat,Tilt 250 EC,Marathi,smartphone,tillering_soon,healthy,2026-01-14,female,senior,small,1.0,37.0,65.0,74.0,0,0.0,0.0,1.0,0.0,1,77.0,1,1,2,0.48,63,1,1,0,1.0,1,1.0,0.6153846153846154,0.35,False,False,False,False,True,False,small,True,False,False,False,0.0,0.0
GRW_00068,Gujarat,Ahmedabad,Ahmedabad_T010,TER_0012,REP_0012,wheat,Tilt 250 EC,Gujarati,smartphone,post_flowering,healthy,2026-03-10,male,young,small,-54.0,-18.0,10.0,129.0,0,0.0,0.0,1.0,0.0,0,22.0,0,0,2,1.64,25,1,1,0,1.0,1,1.0,0.4461538461538462,0.3275862068965517,False,True,False,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00069,Uttar Pradesh,Varanasi,Varanasi_T145,TER_0465,REP_0465,mustard,Score 250 EC,Hindi,smartphone,unknown,healthy,2025-10-31,female,mid,small,0.0,81.0,107.0,16.0,0,0.0,0.0,1.0,0.0,1,152.0,1,1,2,0.79,36,1,1,0,1.0,1,1.0,0.6230769230769231,0.4074074074074074,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00070,Uttar Pradesh,Lucknow,Lucknow_T108,TER_0303,REP_0303,potato,Kavach 75 WP,Hindi,keypad,unknown,healthy,2026-03-01,female,mid,small,0.0,0.0,-40.0,137.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,0.63,43,0,1,1,1.0,1,1.0,0.3923076923076923,0.4117647058823529,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00071,Rajasthan,Bharatpur,Bharatpur_T107,TER_0301,REP_0301,wheat,Tilt 250 EC,Hindi,keypad,post_flowering,healthy,2026-03-01,male,senior,medium,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,1,2.13,60,0,1,1,1.0,1,1.0,0.5307692307692308,0.34782608695652173,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_00072,Rajasthan,Bikaner,Bikaner_T068,TER_0239,REP_0239,unknown,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2026-01-29,female,young,small,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1,62.0,0,1,2,1.64,30,1,1,0,1.0,1,1.0,0.3076923076923077,0.525,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00073,Rajasthan,Bikaner,Bikaner_T082,TER_0272,REP_0272,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-12-05,male,elder,medium,41.0,77.0,105.0,34.0,0,0.0,0.0,1.0,0.0,1,117.0,1,1,2,2.28,66,1,1,0,1.0,1,1.0,0.4076923076923077,0.3584905660377358,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_00074,Haryana,Sirsa,Sirsa_T033,TER_0115,REP_0115,chickpea,Actara 25 WG,Hindi,keypad,unknown,healthy,2026-03-01,male,elder,small,0.0,0.0,0.0,132.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,1.22,66,0,1,1,1.0,1,1.0,0.5461538461538461,0.29577464788732394,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00075,Haryana,Sirsa,Sirsa_T065,TER_0214,REP_0214,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-10-18,male,elder,medium,89.0,125.0,153.0,-14.0,0,0.0,0.0,1.0,0.0,0,165.0,0,0,2,2.06,69,1,1,0,1.0,1,1.0,0.5153846153846153,0.3880597014925373,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_00076,Bihar,Muzaffarpur,Muzaffarpur_T085,TER_0292,REP_0292,unknown,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2026-03-14,male,young,medium,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.4,1,18.0,0,0,2,2.74,31,1,1,0,1.0,1,1.0,0.23076923076923078,0.16666666666666666,False,False,True,False,False,False,medium,False,True,False,False,1.0,0.0
GRW_00077,Punjab,Amritsar,Amritsar_T085,TER_0296,REP_0296,wheat,Tilt 250 EC,Punjabi,smartphone,early_vegetative,healthy,2025-11-24,male,young,small,52.0,88.0,116.0,23.0,0,0.0,0.0,1.0,0.0,0,128.0,0,0,2,1.96,35,1,1,0,1.0,1,1.0,0.5,0.24615384615384617,False,False,False,False,False,True,small,True,False,False,False,0.0,0.0
GRW_00078,Bihar,Patna,Patna_T128,TER_0397,REP_0397,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-10-08,male,elder,small,99.0,135.0,163.0,-24.0,0,0.0,0.0,1.0,0.0,1,175.0,0,1,2,1.78,67,1,1,0,1.0,1,1.0,0.6692307692307692,0.25287356321839083,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00079,Rajasthan,Bharatpur,Bharatpur_T028,TER_0070,REP_0070,barley,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2025-11-02,male,senior,small,0.0,0.0,128.0,1.0,0,0.0,0.0,1.0,0.0,1,150.0,0,1,2,0.46,54,1,1,0,1.0,1,1.0,0.5,0.3384615384615385,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00080,Uttar Pradesh,Lucknow,Lucknow_T059,TER_0171,REP_0171,mustard,Score 250 EC,Hindi,smartphone,unknown,healthy,2025-12-10,female,young,medium,0.0,41.0,67.0,56.0,0,0.0,0.0,1.0,0.0,0,112.0,0,0,2,2.12,27,1,1,0,1.0,1,1.0,0.47692307692307695,0.4838709677419355,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_00081,Uttar Pradesh,Lucknow,Lucknow_T087,TER_0237,REP_0237,chickpea,Actara 25 WG,Hindi,keypad,unknown,healthy,2026-03-01,male,mid,small,0.0,0.0,0.0,132.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,1.12,47,0,1,1,1.0,1,1.0,0.7692307692307693,0.36,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00082,Punjab,Amritsar,Amritsar_T078,TER_0263,REP_0263,chickpea,Actara 25 WG,Punjabi,smartphone,unknown,healthy,2026-01-30,male,elder,medium,0.0,0.0,30.0,102.0,0,0.0,0.0,1.0,0.0,0,61.0,0,0,2,2.13,73,1,1,0,1.0,1,1.0,0.5076923076923077,0.30303030303030304,False,False,False,False,False,True,medium,False,True,False,False,0.0,0.0
GRW_00083,Punjab,Amritsar,Amritsar_T026,TER_0098,REP_0098,chickpea,Actara 25 WG,Punjabi,smartphone,unknown,healthy,2026-01-11,male,senior,medium,0.0,0.0,49.0,83.0,0,0.0,0.0,1.0,0.0,1,80.0,0,1,2,2.8,63,1,1,0,1.0,1,1.0,0.8076923076923077,0.3904761904761905,False,False,False,False,False,True,medium,False,True,False,False,0.0,0.0
GRW_00084,West Bengal,Bardhaman,Bardhaman_T020,TER_0080,REP_0080,lentil,Tilt 250 EC,Bengali,smartphone,unknown,out_of_stock,2026-01-30,male,elder,small,0.0,0.0,44.0,97.0,0,1.0,0.0,1.0,0.4,1,61.0,0,1,2,1.28,69,1,1,0,0.0,0,0.0,0.6615384615384615,0.4186046511627907,True,False,False,False,False,False,small,True,False,False,False,1.0,0.0
GRW_00085,Bihar,Patna,Patna_T155,TER_0463,REP_0463,chickpea,Actara 25 WG,Hindi,keypad,unknown,healthy,2026-03-01,male,mid,small,0.0,0.0,0.0,132.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,1.91,36,0,1,1,1.0,1,1.0,0.4,0.28846153846153844,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00086,Punjab,Amritsar,Amritsar_T025,TER_0098,REP_0098,potato,Kavach 75 WP,Punjabi,smartphone,unknown,out_of_stock,2026-02-04,male,mid,small,0.0,0.0,-15.0,112.0,0,1.0,1.0,1.0,1.0,1,56.0,0,1,2,1.64,40,1,1,0,0.0,0,0.0,0.8076923076923077,0.3904761904761905,False,False,False,False,False,True,small,True,False,False,False,1.0,1.0
GRW_00087,Bihar,Muzaffarpur,Muzaffarpur_T010,TER_0061,REP_0061,chickpea,Actara 25 WG,Hindi,smartphone,unknown,healthy,2025-11-07,male,mid,small,0.0,0.0,114.0,18.0,0,0.0,0.0,1.0,0.0,1,145.0,1,1,2,1.99,46,1,1,0,1.0,1,1.0,0.45384615384615384,0.4576271186440678,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00088,Haryana,Karnal,Karnal_T121,TER_0390,REP_0390,chickpea,Actara 25 WG,Hindi,smartphone,unknown,healthy,2025-12-27,male,young,small,0.0,0.0,64.0,68.0,0,0.0,0.0,1.0,0.0,1,95.0,0,1,2,1.52,29,1,1,0,1.0,1,1.0,0.3923076923076923,0.4117647058823529,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00089,Bihar,Muzaffarpur,Muzaffarpur_T053,TER_0193,REP_0193,lentil,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2025-10-27,male,senior,medium,0.0,0.0,139.0,2.0,0,1.0,0.0,1.0,0.4,1,156.0,0,0,2,4.65,56,1,1,0,1.0,1,1.0,0.3,0.20512820512820512,False,False,True,False,False,False,medium,False,True,False,False,1.0,0.0
GRW_00090,Gujarat,Rajkot,Rajkot_T100,TER_0420,REP_0420,wheat,Tilt 250 EC,Gujarati,unknown,post_flowering,healthy,2026-03-01,male,senior,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,0,1.64,52,0,0,1,1.0,1,1.0,0.2153846153846154,0.5,False,True,False,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00091,Madhya Pradesh,Sehore,Sehore_T034,TER_0110,REP_0110,chickpea,Actara 25 WG,Hindi,smartphone,unknown,healthy,2025-10-06,male,mid,small,0.0,0.0,146.0,-14.0,0,0.0,0.0,1.0,0.0,1,177.0,1,1,2,0.49,38,1,1,0,1.0,1,1.0,0.26153846153846155,0.4117647058823529,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00092,Uttar Pradesh,Varanasi,Varanasi_T044,TER_0102,REP_0102,wheat,Tilt 250 EC,Hindi,smartphone,tillering_soon,healthy,2026-01-08,male,senior,small,7.0,43.0,71.0,68.0,0,0.0,0.0,1.0,0.0,1,83.0,0,1,2,1.11,64,1,1,0,1.0,1,1.0,0.6923076923076923,0.35555555555555557,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00093,Rajasthan,Bharatpur,Bharatpur_T003,TER_0004,REP_0004,barley,Tilt 250 EC,Hindi,keypad,unknown,healthy,2026-03-01,female,senior,medium,0.0,0.0,9.0,120.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,1,2.91,58,0,1,1,1.0,1,1.0,0.6,0.2692307692307692,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_00094,Maharashtra,Amravati,Amravati_T070,TER_0248,REP_0248,safflower,Score 250 EC,Marathi,smartphone,unknown,out_of_stock,2026-03-23,male,elder,small,0.0,0.0,-31.0,159.0,0,1.0,0.0,1.0,0.4,1,9.0,0,0,2,1.23,73,1,1,0,0.0,0,0.0,0.3384615384615385,0.3409090909090909,False,False,False,False,True,False,small,True,False,False,False,1.0,0.0
GRW_00095,Rajasthan,Sikar,Sikar_T152,TER_0472,REP_0472,wheat,Tilt 250 EC,Hindi,smartphone,flowering_approaching,watch,2026-02-19,male,young,small,-35.0,1.0,29.0,110.0,1,0.0,0.0,1.0,0.0,1,41.0,1,1,2,1.57,22,1,1,0,0.6,1,0.5,0.7692307692307693,0.29,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00096,Madhya Pradesh,Ratlam,Ratlam_T028,TER_0106,REP_0106,chickpea,Actara 25 WG,Hindi,smartphone,unknown,healthy,2025-11-23,female,senior,small,0.0,0.0,98.0,34.0,0,0.0,0.0,1.0,0.0,1,129.0,0,1,2,1.93,52,1,1,0,1.0,1,1.0,0.3769230769230769,0.3469387755102041,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00097,Rajasthan,Bikaner,Bikaner_T048,TER_0173,REP_0173,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,out_of_stock,2025-10-22,male,mid,small,85.0,121.0,149.0,-10.0,0,0.0,0.0,1.0,0.0,1,161.0,0,1,2,1.18,50,1,1,0,0.0,0,0.0,0.6153846153846154,0.3125,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00098,Haryana,Hisar,Hisar_T021,TER_0068,REP_0068,mustard,Score 250 EC,Hindi,smartphone,unknown,healthy,2025-11-23,male,mid,small,0.0,58.0,84.0,39.0,0,0.0,0.0,1.0,0.0,0,129.0,0,0,2,0.94,46,1,1,0,1.0,1,1.0,0.16923076923076924,0.18181818181818182,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00099,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T132,TER_0405,REP_0405,potato,Kavach 75 WP,Hindi,keypad,unknown,out_of_stock,2026-03-01,male,senior,small,0.0,0.0,-40.0,137.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,0.69,62,0,1,1,0.0,0,0.0,0.4076923076923077,0.41509433962264153,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00100,Uttar Pradesh,Varanasi,Varanasi_T124,TER_0366,REP_0366,potato,Kavach 75 WP,Hindi,smartphone,unknown,healthy,2025-10-09,male,young,small,0.0,0.0,103.0,-6.0,0,1.0,0.0,1.0,0.4,1,174.0,1,0,2,1.91,25,1,1,0,1.0,1,1.0,0.3153846153846154,0.4878048780487805,False,False,True,False,False,False,small,True,False,False,False,1.0,0.0
GRW_00101,Uttar Pradesh,Meerut,Meerut_T030,TER_0129,REP_0129,potato,Kavach 75 WP,Hindi,smartphone,unknown,healthy,2025-12-18,male,elder,medium,0.0,0.0,33.0,64.0,0,0.0,0.0,1.0,0.0,1,104.0,1,1,2,2.32,73,1,1,0,1.0,1,1.0,0.4307692307692308,0.30357142857142855,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_00102,Madhya Pradesh,Sehore,Sehore_T007,TER_0011,REP_0011,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-10-22,male,mid,medium,85.0,121.0,149.0,-10.0,0,0.0,0.0,1.0,0.0,1,161.0,1,0,2,2.06,44,1,1,0,1.0,1,1.0,0.2692307692307692,0.11428571428571428,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_00103,Haryana,Karnal,Karnal_T080,TER_0258,REP_0258,chickpea,Actara 25 WG,Hindi,smartphone,unknown,out_of_stock,2025-10-07,male,young,small,0.0,0.0,145.0,-13.0,0,0.0,0.0,1.0,0.0,1,176.0,1,1,2,0.54,32,1,1,0,0.0,0,0.0,0.3230769230769231,0.30952380952380953,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00104,Uttar Pradesh,Lucknow,Lucknow_T153,TER_0468,REP_0468,wheat,Tilt 250 EC,Hindi,smartphone,flowering_approaching,healthy,2026-01-24,male,mid,small,-9.0,27.0,55.0,84.0,0,1.0,0.0,1.0,0.4,1,67.0,0,0,2,1.64,42,1,1,0,1.0,1,1.0,0.6384615384615384,0.3373493975903614,False,False,True,False,False,False,small,True,False,False,False,1.0,0.0
GRW_00105,Uttar Pradesh,Agra,Agra_T047,TER_0145,REP_0145,wheat,Tilt 250 EC,Hindi,smartphone,flowering_approaching,healthy,2026-02-04,male,senior,small,-20.0,16.0,44.0,95.0,0,1.0,1.0,1.0,1.0,1,56.0,1,1,2,1.08,59,1,1,0,1.0,1,1.0,0.7769230769230769,0.38613861386138615,False,False,True,False,False,False,small,True,False,False,False,1.0,1.0
GRW_00106,Bihar,Muzaffarpur,Muzaffarpur_T066,TER_0226,REP_0226,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-11-19,male,elder,small,57.0,93.0,121.0,18.0,0,0.0,0.0,1.0,0.0,1,133.0,1,1,2,1.0,69,1,1,0,1.0,1,1.0,0.6230769230769231,0.2716049382716049,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00107,Karnataka,Kalaburagi,Kalaburagi_T024,TER_0085,REP_0085,unknown,Tilt 250 EC,Kannada,smartphone,unknown,healthy,2025-11-17,female,elder,small,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,135.0,0,0,2,1.64,70,1,1,0,1.0,1,1.0,0.47692307692307695,0.22580645161290322,False,False,False,True,False,False,small,True,False,False,False,0.0,0.0
GRW_00108,Madhya Pradesh,Ujjain,Ujjain_T018,TER_0054,REP_0054,chickpea,Actara 25 WG,Hindi,keypad,unknown,healthy,2026-03-01,male,mid,medium,0.0,0.0,0.0,132.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,3.41,50,0,1,1,1.0,1,1.0,0.5538461538461539,0.4305555555555556,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_00109,Haryana,Hisar,Hisar_T022,TER_0068,REP_0068,unknown,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2025-10-11,female,senior,large,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1,172.0,0,1,2,5.5,56,1,1,0,1.0,1,1.0,0.16923076923076924,0.18181818181818182,False,False,True,False,False,False,large,False,False,True,False,0.0,0.0
GRW_00110,Uttar Pradesh,Agra,Agra_T090,TER_0277,REP_0277,wheat,Tilt 250 EC,Hindi,keypad,post_flowering,healthy,2026-03-01,male,senior,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,1.82,58,0,1,1,1.0,1,1.0,0.38461538461538464,0.28,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00111,Haryana,Karnal,Karnal_T096,TER_0324,REP_0324,mustard,Score 250 EC,Hindi,smartphone,unknown,healthy,2025-12-04,male,mid,small,0.0,47.0,73.0,50.0,0,0.0,0.0,1.0,0.0,1,118.0,0,1,2,1.64,48,1,1,0,1.0,1,1.0,0.5769230769230769,0.32,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00112,Rajasthan,Jaipur,Jaipur_T041,TER_0152,REP_0152,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-11-08,female,senior,medium,68.0,104.0,132.0,7.0,0,1.0,1.0,1.0,1.0,1,144.0,1,1,2,2.85,53,1,1,0,1.0,1,1.0,0.24615384615384617,0.40625,False,False,True,False,False,False,medium,False,True,False,False,1.0,1.0
GRW_00113,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T081,TER_0240,REP_0240,wheat,Tilt 250 EC,Hindi,smartphone,tillering_soon,out_of_stock,2025-12-30,female,mid,small,16.0,52.0,80.0,59.0,0,0.0,0.0,1.0,0.0,1,92.0,0,1,2,1.64,48,1,1,0,0.0,0,0.0,0.3153846153846154,0.2682926829268293,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00114,Punjab,Bathinda,Bathinda_T076,TER_0220,REP_0220,wheat,Tilt 250 EC,Punjabi,smartphone,tillering_soon,out_of_stock,2026-01-15,male,senior,medium,0.0,36.0,64.0,75.0,0,0.0,0.0,1.0,0.0,1,76.0,1,1,2,3.96,62,1,1,0,0.0,0,0.0,0.3384615384615385,0.45454545454545453,False,False,False,False,False,True,medium,False,True,False,False,0.0,0.0
GRW_00115,Punjab,Patiala,Patiala_T105,TER_0388,REP_0388,potato,Kavach 75 WP,Punjabi,keypad,unknown,healthy,2026-03-01,male,mid,medium,0.0,0.0,-40.0,137.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,2.15,48,0,1,1,1.0,1,1.0,0.6307692307692307,0.2804878048780488,False,False,False,False,False,True,medium,False,True,False,False,0.0,0.0
GRW_00116,Uttar Pradesh,Varanasi,Varanasi_T016,TER_0036,REP_0036,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-10-13,male,mid,small,94.0,130.0,158.0,-19.0,0,0.0,0.0,1.0,0.0,1,170.0,0,1,2,1.52,42,1,1,0,1.0,1,1.0,0.2153846153846154,0.10714285714285714,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00117,West Bengal,Nadia,Nadia_T009,TER_0026,REP_0026,wheat,Tilt 250 EC,Bengali,keypad,post_flowering,healthy,2026-03-01,male,mid,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,0.94,36,0,1,1,1.0,1,1.0,0.9307692307692308,0.2892561983471074,True,False,False,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00118,Uttar Pradesh,Kanpur Nagar,Kanpur_Nagar_T002,TER_0009,REP_0009,wheat,Tilt 250 EC,Hindi,smartphone,early_vegetative,healthy,2025-11-05,male,young,medium,71.0,107.0,135.0,4.0,0,0.0,0.0,1.0,0.0,0,147.0,0,0,2,2.96,24,1,1,0,1.0,1,1.0,0.4076923076923077,0.3018867924528302,False,False,True,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_00119,Karnataka,Vijayapura,Vijayapura_T128,TER_0425,REP_0425,unknown,Tilt 250 EC,Kannada,smartphone,unknown,healthy,2025-10-13,female,mid,medium,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1,170.0,0,1,2,2.24,38,1,1,0,1.0,1,1.0,0.5,0.3384615384615385,False,False,False,True,False,False,medium,False,True,False,False,0.0,0.0
GRW_00120,Punjab,Bathinda,Bathinda_T136,TER_0418,REP_0418,wheat,Tilt 250 EC,Punjabi,keypad,post_flowering,healthy,2026-03-01,male,young,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,1,0.53,24,0,1,1,1.0,1,1.0,0.3923076923076923,0.3137254901960784,False,False,False,False,False,True,small,True,False,False,False,0.0,0.0
GRW_00121,Rajasthan,Sikar,Sikar_T112,TER_0373,REP_0373,wheat,Tilt 250 EC,Hindi,unknown,post_flowering,healthy,2026-03-01,male,young,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,0,1.01,32,0,0,1,1.0,1,1.0,0.2923076923076923,0.3157894736842105,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00122,Punjab,Bathinda,Bathinda_T005,TER_0022,REP_0022,potato,Kavach 75 WP,Punjabi,smartphone,unknown,healthy,2025-12-17,male,senior,small,0.0,0.0,34.0,63.0,0,0.0,0.0,1.0,0.0,1,105.0,1,1,2,0.82,64,1,1,0,1.0,1,1.0,0.38461538461538464,0.4,False,False,False,False,False,True,small,True,False,False,False,0.0,0.0
GRW_00123,West Bengal,Nadia,Nadia_T012,TER_0059,REP_0059,wheat,Tilt 250 EC,Bengali,keypad,post_flowering,healthy,2026-03-01,female,young,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,1,1.64,22,0,1,1,1.0,1,1.0,0.5230769230769231,0.36764705882352944,True,False,False,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00124,Karnataka,Vijayapura,Vijayapura_T087,TER_0293,REP_0293,wheat,Tilt 250 EC,Kannada,smartphone,early_vegetative,healthy,2025-12-04,male,elder,small,42.0,78.0,106.0,33.0,0,0.0,0.0,1.0,0.0,1,118.0,0,1,2,0.98,70,1,1,0,1.0,1,1.0,0.4230769230769231,0.38181818181818183,False,False,False,True,False,False,small,True,False,False,False,0.0,0.0
GRW_00125,Punjab,Amritsar,Amritsar_T005,TER_0032,REP_0032,mustard,Score 250 EC,Punjabi,unknown,unknown,watch,2026-03-01,male,elder,medium,0.0,-40.0,-14.0,137.0,0,0.0,0.0,0.0,0.0,0,999.0,0,0,0,2.32,72,0,0,1,0.6,1,0.5,0.7230769230769231,0.2978723404255319,False,False,False,False,False,True,medium,False,True,False,False,0.0,0.0
GRW_00126,Rajasthan,Sikar,Sikar_T052,TER_0175,REP_0175,barley,Tilt 250 EC,Hindi,smartphone,unknown,healthy,2025-11-10,male,young,small,0.0,0.0,120.0,9.0,0,0.0,0.0,1.0,0.0,1,142.0,1,1,2,0.75,24,1,1,0,1.0,1,1.0,0.3230769230769231,0.38095238095238093,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00127,Madhya Pradesh,Indore,Indore_T055,TER_0221,REP_0221,wheat,Tilt 250 EC,Hindi,keypad,post_flowering,healthy,2026-03-01,female,mid,small,-45.0,-9.0,19.0,120.0,0,0.0,0.0,0.0,0.0,1,999.0,0,1,1,1.11,39,0,1,1,1.0,1,1.0,0.7153846153846154,0.3010752688172043,False,False,True,False,False,False,small,True,False,False,False,0.0,0.0
GRW_00128,Maharashtra,Jalgaon,Jalgaon_T092,TER_0302,REP_0302,safflower,Score 250 EC,Marathi,smartphone,unknown,healthy,2025-12-12,male,senior,small,0.0,0.0,70.0,58.0,0,0.0,0.0,1.0,0.0,1,110.0,1,1,2,1.75,51,1,1,0,1.0,1,1.0,0.8692307692307693,0.4336283185840708,False,False,False,False,True,False,small,True,False,False,False,0.0,0.0
GRW_00129,West Bengal,Nadia,Nadia_T085,TER_0323,REP_0323,wheat,Tilt 250 EC,Bengali,smartphone,early_vegetative,out_of_stock,2025-10-08,female,senior,medium,99.0,135.0,163.0,-24.0,0,0.0,0.0,1.0,0.0,1,175.0,0,1,2,2.39,56,1,1,0,0.0,0,0.0,0.5,0.3384615384615385,True,False,False,False,False,False,medium,False,True,False,False,0.0,0.0
GRW_00130,Karnataka,Vijayapura,Vijayapura_T032,TER_0095,REP_0095,wheat,Tilt 250 EC,Kannada,smartphone,tillering_soon,healthy,2025-12-26,male,young,small,20.0,56.0,84.0,55.0,0,0.0,0.0,1.0,0.0,0,96.0,0,0,2,1.0,28,1,1,0,1.0,1,0.75,0.46153846153846156,0.18333333333333332,False,False,False,True,False,False,small,True,False,False,False,0.0,0.0
