message_id,grower_id,send_date,crop,relevant_product,state,district,territory_id,prior_open_rate,prior_click_rate,prior_msg_count,scan_before_send,attended_before_send,days_to_flowering,days_to_harvest,days_to_tillering,in_critical_window,device_score,grower_farm_size,grower_age,stock_urgency_score,rep_coverage_score,pct_retailers_stocked,rep_campaign_ratio,label_opened,label_clicked
WAM_RABI25_00111,GRW_00142,2025-12-08,wheat,Tilt 250 EC,Rajasthan,Sikar,TER_0109,0.0,0.0,0,0,0,74.0,102.0,38.0,0,2,1.59,74,1.0,0.5230769230769231,1.0,0.35294117647058826,0,0
WAM_RABI25_00112,GRW_00144,2025-11-14,lentil,Tilt 250 EC,Madhya Pradesh,Ujjain,TER_0219,0.0,0.0,0,0,0,0.0,121.0,0.0,0,2,4.97,62,1.0,0.5846153846153846,1.0,0.3684210526315789,0,0
WAM_RABI25_00113,GRW_00145,2025-11-18,unknown,Tilt 250 EC,Bihar,Muzaffarpur,TER_0193,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.73,25,1.0,0.3,1.0,0.20512820512820512,0,0
WAM_RABI25_00114,GRW_00148,2025-11-09,wheat,Tilt 250 EC,Madhya Pradesh,Sehore,TER_0242,0.0,0.0,0,0,0,103.0,131.0,67.0,0,2,1.95,37,1.0,0.6076923076923076,1.0,0.379746835443038,1,0
WAM_RABI25_00115,GRW_00149,2026-01-06,wheat,Tilt 250 EC,Gujarat,Mehsana,TER_0394,0.0,0.0,0,0,0,45.0,73.0,9.0,0,2,1.46,23,1.0,0.7384615384615385,1.0,0.28125,0,0
WAM_RABI25_00116,GRW_00151,2025-11-24,mustard,Score 250 EC,Madhya Pradesh,Indore,TER_0188,0.0,0.0,0,0,0,57.0,83.0,0.0,0,2,1.64,56,1.0,0.34615384615384615,1.0,0.4,1,0
WAM_RABI25_00117,GRW_00153,2025-10-10,wheat,Tilt 250 EC,Madhya Pradesh,Ujjain,TER_0087,0.0,0.0,0,0,0,133.0,161.0,97.0,0,2,1.87,46,1.0,0.3769230769230769,1.0,0.20408163265306123,0,0
WAM_RABI25_00118,GRW_00154,2025-12-09,barley,Tilt 250 EC,Uttar Pradesh,Lucknow,TER_0336,0.0,0.0,0,0,0,0.0,91.0,0.0,0,2,0.93,46,1.0,0.36153846153846153,1.0,0.46808510638297873,0,0
WAM_RABI25_00119,GRW_00156,2025-11-26,wheat,Tilt 250 EC,Gujarat,Ahmedabad,TER_0012,0.0,0.0,0,0,0,86.0,114.0,50.0,0,2,1.24,44,1.0,0.4461538461538462,1.0,0.3275862068965517,0,0
WAM_RABI25_00120,GRW_00157,2025-10-14,safflower,Score 250 EC,Karnataka,Kalaburagi,TER_0151,0.0,0.0,0,0,0,0.0,129.0,0.0,0,2,1.29,74,0.6,0.23076923076923078,0.6666666666666666,0.23333333333333334,0,0
WAM_RABI25_00121,GRW_00158,2026-02-10,cumin,Amistar 250 SC,Gujarat,Ahmedabad,TER_0474,0.0,0.0,0,0,0,0.0,15.0,0.0,0,2,1.26,55,1.0,0.5153846153846153,1.0,0.3283582089552239,0,0
WAM_RABI25_00122,GRW_00159,2025-10-13,chickpea,Actara 25 WG,Uttar Pradesh,Agra,TER_0310,0.0,0.0,0,0,0,0.0,139.0,0.0,0,2,1.2,43,1.0,0.3230769230769231,1.0,0.2857142857142857,0,0
WAM_RABI25_00123,GRW_00160,2025-11-09,mustard,Score 250 EC,Haryana,Hisar,TER_0068,0.0,0.0,0,0,0,72.0,98.0,0.0,0,2,2.09,55,1.0,0.16923076923076924,1.0,0.18181818181818182,1,0
WAM_RABI25_00124,GRW_00161,2025-11-07,safflower,Score 250 EC,Karnataka,Kalaburagi,TER_0217,0.0,0.0,0,0,0,0.0,105.0,0.0,0,2,2.39,56,1.0,0.5384615384615384,1.0,0.37142857142857144,0,0
WAM_RABI25_00125,GRW_00162,2025-12-17,wheat,Tilt 250 EC,Bihar,Muzaffarpur,TER_0061,0.0,0.0,0,0,0,65.0,93.0,29.0,0,2,4.47,48,1.0,0.45384615384615384,1.0,0.4576271186440678,0,0
WAM_RABI25_00126,GRW_00163,2025-12-31,safflower,Score 250 EC,Maharashtra,Akola,TER_0378,0.0,0.0,0,0,0,0.0,51.0,0.0,0,2,2.2,23,1.0,0.5153846153846153,1.0,0.34328358208955223,0,0
WAM_RABI25_00127,GRW_00164,2025-11-30,wheat,Tilt 250 EC,Uttar Pradesh,Agra,TER_0310,0.0,0.0,0,0,0,82.0,110.0,46.0,0,2,1.15,66,1.0,0.3230769230769231,1.0,0.2857142857142857,0,0
WAM_RABI25_00128,GRW_00165,2025-10-09,potato,Kavach 75 WP,Uttar Pradesh,Varanasi,TER_0069,0.0,0.0,0,0,1,0.0,103.0,0.0,0,2,1.99,32,1.0,0.4461538461538462,1.0,0.3793103448275862,1,0
WAM_RABI25_00129,GRW_00168,2025-11-20,chickpea,Actara 25 WG,Punjab,Bathinda,TER_0022,0.0,0.0,0,0,0,0.0,101.0,0.0,0,2,1.0,55,1.0,0.38461538461538464,1.0,0.4,0,0
WAM_RABI25_00130,GRW_00169,2025-12-24,wheat,Tilt 250 EC,Bihar,Muzaffarpur,TER_0358,0.0,0.0,0,0,0,58.0,86.0,22.0,0,2,1.15,56,1.0,0.4846153846153846,1.0,0.31746031746031744,1,0
WAM_RABI25_00131,GRW_00170,2025-10-06,mustard,Score 250 EC,Rajasthan,Sikar,TER_0373,0.0,0.0,0,0,0,106.0,132.0,0.0,0,2,1.9,41,1.0,0.2923076923076923,1.0,0.3157894736842105,0,0
WAM_RABI25_00132,GRW_00171,2026-02-20,wheat,Tilt 250 EC,Madhya Pradesh,Sehore,TER_0143,0.0,0.0,0,0,0,0.0,28.0,-36.0,1,2,3.58,54,1.0,0.4,1.0,0.4230769230769231,0,0
WAM_RABI25_00133,GRW_00172,2025-11-12,potato,Kavach 75 WP,Punjab,Amritsar,TER_0395,0.0,0.0,0,0,0,0.0,69.0,0.0,0,2,0.87,59,1.0,0.4230769230769231,1.0,0.45454545454545453,0,0
WAM_RABI25_00134,GRW_00173,2025-11-09,potato,Kavach 75 WP,Punjab,Bathinda,TER_0451,0.0,0.0,0,0,1,0.0,72.0,0.0,0,2,0.98,68,1.0,0.5384615384615384,1.0,0.3142857142857143,0,0
WAM_RABI25_00135,GRW_00174,2025-10-08,wheat,Tilt 250 EC,West Bengal,Nadia,TER_0059,0.0,0.0,0,0,0,135.0,163.0,99.0,0,2,1.72,32,1.0,0.5230769230769231,1.0,0.36764705882352944,0,0
WAM_RABI25_00136,GRW_00177,2025-10-07,wheat,Tilt 250 EC,Punjab,Patiala,TER_0388,0.0,0.0,0,0,0,136.0,164.0,100.0,0,2,1.64,35,1.0,0.6307692307692307,1.0,0.2804878048780488,1,0
WAM_RABI25_00137,GRW_00178,2025-10-17,unknown,Tilt 250 EC,Rajasthan,Bikaner,TER_0239,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.89,57,1.0,0.3076923076923077,1.0,0.525,0,0
WAM_RABI25_00138,GRW_00179,2026-02-20,unknown,Tilt 250 EC,Uttar Pradesh,Lucknow,TER_0105,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.64,60,1.0,0.7461538461538462,1.0,0.31958762886597936,0,0
WAM_RABI25_00139,GRW_00180,2026-01-10,wheat,Tilt 250 EC,Bihar,Patna,TER_0463,0.0,0.0,0,0,0,41.0,69.0,5.0,0,2,0.6,60,1.0,0.4,1.0,0.28846153846153844,0,0
WAM_RABI25_00140,GRW_00181,2026-03-27,barley,Tilt 250 EC,Rajasthan,Jaipur,TER_0284,0.0,0.0,0,0,0,0.0,-17.0,0.0,0,2,1.42,46,0.6,0.2230769230769231,0.5,0.3103448275862069,1,0
WAM_RABI25_00141,GRW_00182,2026-01-25,unknown,Tilt 250 EC,Punjab,Bathinda,TER_0385,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.59,48,1.0,0.26153846153846155,1.0,0.29411764705882354,1,1
WAM_RABI25_00142,GRW_00183,2026-01-10,chickpea,Actara 25 WG,Madhya Pradesh,Indore,TER_0353,0.0,0.0,0,0,0,0.0,50.0,0.0,0,2,3.12,66,1.0,0.34615384615384615,1.0,0.28888888888888886,0,0
WAM_RABI25_00143,GRW_00184,2025-12-30,chickpea,Actara 25 WG,Uttar Pradesh,Varanasi,TER_0399,0.0,0.0,0,0,0,0.0,61.0,0.0,0,2,2.67,30,1.0,0.5384615384615384,1.0,0.34285714285714286,0,0
WAM_RABI25_00144,GRW_00185,2025-10-22,mustard,Score 250 EC,Madhya Pradesh,Ujjain,TER_0252,0.0,0.0,0,0,0,90.0,116.0,0.0,0,2,1.12,51,1.0,0.6615384615384615,1.0,0.26744186046511625,0,0
WAM_RABI25_00145,GRW_00186,2026-01-16,maize,Actara 25 WG,Bihar,Muzaffarpur,TER_0061,0.0,0.0,0,0,0,0.0,35.0,0.0,0,2,3.96,62,1.0,0.45384615384615384,1.0,0.4576271186440678,0,0
WAM_RABI25_00146,GRW_00189,2025-11-18,wheat,Tilt 250 EC,Uttar Pradesh,Varanasi,TER_0069,0.0,0.0,0,0,0,94.0,122.0,58.0,0,2,1.34,55,1.0,0.4461538461538462,1.0,0.3793103448275862,1,0
WAM_RABI25_00147,GRW_00191,2026-01-09,barley,Tilt 250 EC,Rajasthan,Sikar,TER_0076,0.0,0.0,0,0,0,0.0,60.0,0.0,0,2,1.25,33,1.0,0.5692307692307692,1.0,0.36486486486486486,0,0
WAM_RABI25_00148,GRW_00192,2025-11-09,potato,Kavach 75 WP,Uttar Pradesh,Lucknow,TER_0435,0.0,0.0,0,0,0,0.0,72.0,0.0,0,2,1.35,37,1.0,0.24615384615384617,1.0,0.40625,0,0
WAM_RABI25_00149,GRW_00193,2026-01-20,wheat,Tilt 250 EC,Punjab,Bathinda,TER_0418,0.0,0.0,0,0,0,31.0,59.0,-5.0,0,2,1.64,27,1.0,0.3923076923076923,1.0,0.3137254901960784,0,0
WAM_RABI25_00150,GRW_00194,2025-10-22,wheat,Tilt 250 EC,West Bengal,Bardhaman,TER_0014,0.0,0.0,0,0,0,121.0,149.0,85.0,0,2,2.72,28,0.0,0.3230769230769231,0.0,0.38095238095238093,1,0
WAM_RABI25_00151,GRW_00195,2025-11-20,chickpea,Actara 25 WG,Uttar Pradesh,Kanpur Nagar,TER_0471,0.0,0.0,0,0,0,0.0,101.0,0.0,0,2,2.53,22,1.0,0.23846153846153847,1.0,0.25806451612903225,1,0
WAM_RABI25_00152,GRW_00197,2025-10-18,wheat,Tilt 250 EC,Bihar,Muzaffarpur,TER_0292,0.0,0.0,0,0,0,125.0,153.0,89.0,0,2,1.31,50,1.0,0.23076923076923078,1.0,0.16666666666666666,0,0
WAM_RABI25_00153,GRW_00198,2025-11-19,chickpea,Actara 25 WG,Maharashtra,Jalgaon,TER_0137,0.0,0.0,0,0,0,0.0,102.0,0.0,0,2,1.64,57,1.0,0.3923076923076923,1.0,0.2549019607843137,1,0
WAM_RABI25_00154,GRW_00199,2025-11-04,chickpea,Actara 25 WG,Uttar Pradesh,Lucknow,TER_0072,0.0,0.0,0,0,0,0.0,117.0,0.0,0,2,1.24,50,1.0,0.7153846153846154,1.0,0.3548387096774194,1,0
WAM_RABI25_00155,GRW_00204,2025-10-08,unknown,Tilt 250 EC,Haryana,Sirsa,TER_0445,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.59,71,0.0,0.5923076923076923,0.0,0.37662337662337664,1,0
WAM_RABI25_00156,GRW_00205,2025-10-15,wheat,Tilt 250 EC,West Bengal,Nadia,TER_0290,0.0,0.0,0,0,0,128.0,156.0,92.0,0,2,2.11,41,1.0,0.6153846153846154,1.0,0.45,0,0
WAM_RABI25_00157,GRW_00206,2025-10-26,wheat,Tilt 250 EC,Rajasthan,Bharatpur,TER_0202,0.0,0.0,0,0,0,117.0,145.0,81.0,0,2,10.92,74,1.0,0.4,1.0,0.23076923076923078,0,0
WAM_RABI25_00158,GRW_00207,2025-11-16,safflower,Score 250 EC,Karnataka,Kalaburagi,TER_0217,0.0,0.0,0,0,0,0.0,96.0,0.0,0,2,0.97,69,1.0,0.5384615384615384,1.0,0.37142857142857144,1,0
WAM_RABI25_00159,GRW_00208,2025-11-09,wheat,Tilt 250 EC,West Bengal,Nadia,TER_0290,0.0,0.0,0,0,0,103.0,131.0,67.0,0,2,1.51,47,1.0,0.6153846153846154,1.0,0.45,1,0
WAM_RABI25_00160,GRW_00209,2025-11-20,mustard,Score 250 EC,Madhya Pradesh,Indore,TER_0056,0.0,0.0,0,0,0,61.0,87.0,0.0,0,2,1.29,74,0.0,0.3769230769230769,0.0,0.32653061224489793,1,0
WAM_RABI25_00161,GRW_00210,2025-11-07,wheat,Tilt 250 EC,Karnataka,Vijayapura,TER_0293,0.0,0.0,0,0,0,105.0,133.0,69.0,0,2,3.6,61,1.0,0.4230769230769231,1.0,0.38181818181818183,0,0
WAM_RABI25_00162,GRW_00211,2025-12-11,chickpea,Actara 25 WG,Punjab,Amritsar,TER_0098,0.0,0.0,0,0,0,0.0,80.0,0.0,0,2,3.79,49,1.0,0.8076923076923077,1.0,0.3904761904761905,0,0
WAM_RABI25_00163,GRW_00214,2025-10-21,chickpea,Actara 25 WG,Bihar,Patna,TER_0298,0.0,0.0,0,0,0,0.0,131.0,0.0,0,2,1.39,30,1.0,0.6461538461538462,1.0,0.38095238095238093,0,0
WAM_RABI25_00164,GRW_00215,2025-11-05,maize,Actara 25 WG,Bihar,Muzaffarpur,TER_0193,0.0,0.0,0,0,0,0.0,107.0,0.0,0,2,1.64,68,0.0,0.3,0.0,0.20512820512820512,0,0
WAM_RABI25_00165,GRW_00216,2025-10-09,barley,Tilt 250 EC,Uttar Pradesh,Varanasi,TER_0333,0.0,0.0,0,0,1,0.0,152.0,0.0,0,2,2.08,46,1.0,0.3384615384615385,1.0,0.38636363636363635,0,0
WAM_RABI25_00166,GRW_00217,2026-03-02,chickpea,Actara 25 WG,Bihar,Muzaffarpur,TER_0094,0.0,0.0,0,0,0,0.0,-1.0,0.0,0,2,2.63,56,0.0,0.3923076923076923,0.0,0.29411764705882354,0,0
WAM_RABI25_00167,GRW_00218,2025-10-09,wheat,Tilt 250 EC,Punjab,Ludhiana,TER_0018,0.0,0.0,0,0,0,134.0,162.0,98.0,0,2,1.19,68,1.0,0.47692307692307695,1.0,0.27419354838709675,0,0
WAM_RABI25_00168,GRW_00219,2025-10-09,barley,Tilt 250 EC,Uttar Pradesh,Meerut,TER_0492,0.0,0.0,0,0,0,0.0,152.0,0.0,0,2,1.59,52,0.0,0.6076923076923076,0.0,0.31645569620253167,0,0
WAM_RABI25_00169,GRW_00222,2026-01-08,chickpea,Actara 25 WG,Madhya Pradesh,Indore,TER_0353,0.0,0.0,0,0,0,0.0,52.0,0.0,0,2,2.45,58,1.0,0.34615384615384615,1.0,0.28888888888888886,1,0
WAM_RABI25_00170,GRW_00225,2025-10-14,wheat,Tilt 250 EC,Gujarat,Ahmedabad,TER_0408,0.0,0.0,0,0,0,129.0,157.0,93.0,0,2,1.53,27,1.0,0.5538461538461539,1.0,0.3888888888888889,0,0
WAM_RABI25_00171,GRW_00226,2026-03-30,chickpea,Actara 25 WG,Rajasthan,Bharatpur,TER_0301,0.0,0.0,0,0,0,0.0,-29.0,0.0,0,2,2.57,68,1.0,0.5307692307692308,1.0,0.34782608695652173,0,0
WAM_RABI25_00172,GRW_00227,2025-12-29,mustard,Score 250 EC,Madhya Pradesh,Ratlam,TER_0106,0.0,0.0,0,0,0,22.0,48.0,0.0,0,2,1.64,47,1.0,0.3769230769230769,0.75,0.3469387755102041,1,0
WAM_RABI25_00173,GRW_00228,2026-01-27,barley,Tilt 250 EC,Rajasthan,Bikaner,TER_0239,0.0,0.0,0,0,0,0.0,42.0,0.0,0,2,0.69,55,1.0,0.3076923076923077,1.0,0.525,0,0
WAM_RABI25_00174,GRW_00229,2025-12-14,lentil,Tilt 250 EC,Madhya Pradesh,Ratlam,TER_0007,0.0,0.0,0,0,0,0.0,91.0,0.0,0,2,2.01,49,1.0,0.5846153846153846,1.0,0.3157894736842105,0,0
WAM_RABI25_00175,GRW_00230,2025-11-30,wheat,Tilt 250 EC,Haryana,Rohtak,TER_0330,0.0,0.0,0,0,0,82.0,110.0,46.0,0,2,2.5,65,1.0,0.2230769230769231,1.0,0.4827586206896552,0,0
WAM_RABI25_00176,GRW_00231,2025-10-19,chickpea,Actara 25 WG,Uttar Pradesh,Kanpur Nagar,TER_0372,0.0,0.0,0,0,0,0.0,133.0,0.0,0,2,0.96,65,1.0,0.2923076923076923,1.0,0.39473684210526316,0,0
WAM_RABI25_00177,GRW_00232,2026-03-31,wheat,Tilt 250 EC,Uttar Pradesh,Varanasi,TER_0036,0.0,0.0,0,0,0,-39.0,-11.0,-75.0,0,2,2.21,24,1.0,0.2153846153846154,1.0,0.10714285714285714,0,0
WAM_RABI25_00178,GRW_00234,2026-01-18,mustard,Score 250 EC,Gujarat,Rajkot,TER_0387,0.0,0.0,0,0,0,2.0,28.0,0.0,1,2,1.14,64,1.0,0.16153846153846155,1.0,0.2857142857142857,0,0
WAM_RABI25_00179,GRW_00235,2025-12-14,lentil,Tilt 250 EC,West Bengal,Nadia,TER_0323,0.0,0.0,0,0,0,0.0,91.0,0.0,0,2,0.76,32,0.0,0.5,0.0,0.3384615384615385,0,0
WAM_RABI25_00180,GRW_00238,2026-03-06,wheat,Tilt 250 EC,Punjab,Ludhiana,TER_0018,0.0,0.0,0,0,0,-14.0,14.0,-50.0,0,2,1.64,46,1.0,0.47692307692307695,1.0,0.27419354838709675,0,0
WAM_RABI25_00181,GRW_00239,2025-10-16,potato,Kavach 75 WP,Punjab,Patiala,TER_0355,0.0,0.0,0,0,0,0.0,96.0,0.0,0,2,2.15,68,0.6,0.6076923076923076,0.6666666666666666,0.46835443037974683,0,0
WAM_RABI25_00182,GRW_00240,2026-01-10,unknown,Tilt 250 EC,Haryana,Hisar,TER_0398,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.58,65,1.0,0.18461538461538463,0.75,0.4166666666666667,0,0
WAM_RABI25_00183,GRW_00243,2025-10-06,safflower,Score 250 EC,Maharashtra,Akola,TER_0246,0.0,0.0,0,0,0,0.0,137.0,0.0,0,2,1.06,53,1.0,0.4846153846153846,1.0,0.2698412698412698,0,0
WAM_RABI25_00184,GRW_00245,2025-10-18,wheat,Tilt 250 EC,Punjab,Ludhiana,TER_0117,0.0,0.0,0,0,0,125.0,153.0,89.0,0,2,1.63,37,1.0,0.46153846153846156,1.0,0.25,0,0
WAM_RABI25_00185,GRW_00246,2026-01-14,unknown,Tilt 250 EC,Bihar,Patna,TER_0067,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,0.63,59,1.0,0.7,1.0,0.32967032967032966,0,0
WAM_RABI25_00186,GRW_00247,2025-10-18,chickpea,Actara 25 WG,Maharashtra,Amravati,TER_0413,0.0,0.0,0,0,0,0.0,134.0,0.0,0,2,1.87,69,1.0,0.5076923076923077,1.0,0.3333333333333333,0,0
WAM_RABI25_00187,GRW_00248,2025-10-14,potato,Kavach 75 WP,Punjab,Amritsar,TER_0164,0.0,0.0,0,0,0,0.0,98.0,0.0,0,2,5.93,29,1.0,1.0,1.0,0.36153846153846153,1,0
WAM_RABI25_00188,GRW_00249,2026-03-31,wheat,Tilt 250 EC,Punjab,Bathinda,TER_0385,0.0,0.0,0,0,0,-39.0,-11.0,-75.0,0,2,1.05,72,1.0,0.26153846153846155,1.0,0.29411764705882354,0,0
WAM_RABI25_00189,GRW_00250,2025-11-09,unknown,Tilt 250 EC,Uttar Pradesh,Agra,TER_0310,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,1.63,63,1.0,0.3230769230769231,1.0,0.2857142857142857,0,0
WAM_RABI25_00190,GRW_00251,2026-01-06,chickpea,Actara 25 WG,Rajasthan,Sikar,TER_0142,0.0,0.0,0,0,0,0.0,54.0,0.0,0,2,1.6,50,1.0,0.46153846153846156,1.0,0.4166666666666667,0,0
WAM_RABI25_00191,GRW_00252,2026-03-13,unknown,Tilt 250 EC,Rajasthan,Sikar,TER_0472,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,0.85,72,0.6,0.7692307692307693,0.5,0.29,0,0
WAM_RABI25_00192,GRW_00253,2026-03-18,mustard,Score 250 EC,Uttar Pradesh,Agra,TER_0211,0.0,0.0,0,0,0,-57.0,-31.0,0.0,0,2,4.02,51,1.0,0.34615384615384615,1.0,0.4,0,0
WAM_RABI25_00193,GRW_00254,2025-10-19,wheat,Tilt 250 EC,Rajasthan,Bharatpur,TER_0334,0.0,0.0,0,0,0,124.0,152.0,88.0,0,2,4.35,33,1.0,0.4076923076923077,1.0,0.2641509433962264,0,0
WAM_RABI25_00194,GRW_00257,2025-12-31,wheat,Tilt 250 EC,Karnataka,Vijayapura,TER_0293,0.0,0.0,0,0,0,51.0,79.0,15.0,0,2,1.64,37,1.0,0.4230769230769231,1.0,0.38181818181818183,0,0
WAM_RABI25_00195,GRW_00258,2026-01-02,wheat,Tilt 250 EC,Uttar Pradesh,Kanpur Nagar,TER_0438,0.0,0.0,0,0,0,49.0,77.0,13.0,0,2,1.56,61,1.0,0.07692307692307693,1.0,0.1,1,0
WAM_RABI25_00196,GRW_00259,2026-01-24,wheat,Tilt 250 EC,Uttar Pradesh,Meerut,TER_0195,0.0,0.0,0,0,0,27.0,55.0,-9.0,0,2,1.16,30,1.0,0.7384615384615385,1.0,0.3333333333333333,0,0
WAM_RABI25_00197,GRW_00260,2026-02-06,wheat,Tilt 250 EC,Rajasthan,Bharatpur,TER_0235,0.0,0.0,0,0,0,14.0,42.0,-22.0,1,2,1.1,61,0.0,0.7,0.0,0.26373626373626374,0,0
WAM_RABI25_00198,GRW_00261,2026-02-28,chickpea,Actara 25 WG,Bihar,Muzaffarpur,TER_0292,0.0,0.0,0,0,0,0.0,1.0,0.0,0,2,1.36,52,1.0,0.23076923076923078,1.0,0.16666666666666666,0,0
WAM_RABI25_00199,GRW_00263,2026-01-02,cumin,Amistar 250 SC,Gujarat,Mehsana,TER_0460,0.0,0.0,0,0,0,0.0,54.0,0.0,0,2,2.68,73,1.0,0.6307692307692307,1.0,0.36585365853658536,0,0
WAM_RABI25_00200,GRW_00264,2025-10-15,wheat,Tilt 250 EC,Punjab,Ludhiana,TER_0414,0.0,0.0,0,0,0,128.0,156.0,92.0,0,2,1.75,30,1.0,0.5,1.0,0.3076923076923077,0,0
WAM_RABI25_00201,GRW_00265,2025-10-06,unknown,Tilt 250 EC,Madhya Pradesh,Ujjain,TER_0120,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,2.03,59,1.0,0.43846153846153846,1.0,0.3157894736842105,0,0
WAM_RABI25_00202,GRW_00266,2025-10-22,potato,Kavach 75 WP,Uttar Pradesh,Meerut,TER_0228,0.0,0.0,0,0,0,0.0,90.0,0.0,0,2,1.04,62,1.0,0.38461538461538464,1.0,0.28,0,0
WAM_RABI25_00203,GRW_00267,2026-02-03,wheat,Tilt 250 EC,Rajasthan,Jaipur,TER_0317,0.0,0.0,0,0,0,17.0,45.0,-19.0,0,2,1.73,61,1.0,0.4461538461538462,1.0,0.39655172413793105,1,1
WAM_RABI25_00204,GRW_00268,2026-01-16,potato,Kavach 75 WP,Uttar Pradesh,Lucknow,TER_0402,0.0,0.0,0,0,0,0.0,4.0,0.0,0,2,1.64,61,1.0,0.34615384615384615,1.0,0.2,0,0
WAM_RABI25_00205,GRW_00269,2026-01-23,wheat,Tilt 250 EC,Karnataka,Kalaburagi,TER_0184,0.0,0.0,0,0,0,28.0,56.0,-8.0,0,2,2.17,56,0.0,0.4076923076923077,0.0,0.32075471698113206,1,0
WAM_RABI25_00206,GRW_00270,2026-03-31,barley,Tilt 250 EC,Rajasthan,Sikar,TER_0241,0.0,0.0,0,0,0,0.0,-21.0,0.0,0,2,2.28,65,1.0,0.36153846153846153,1.0,0.3617021276595745,0,0
WAM_RABI25_00207,GRW_00271,2025-10-13,wheat,Tilt 250 EC,Karnataka,Vijayapura,TER_0029,0.0,0.0,0,0,0,130.0,158.0,94.0,0,2,1.66,74,1.0,0.15384615384615385,1.0,0.3,0,0
WAM_RABI25_00208,GRW_00272,2026-01-25,wheat,Tilt 250 EC,West Bengal,Bardhaman,TER_0146,0.0,0.0,0,0,0,26.0,54.0,-10.0,0,2,1.64,40,1.0,0.43846153846153846,0.75,0.3157894736842105,0,0
WAM_RABI25_00209,GRW_00273,2025-12-18,wheat,Tilt 250 EC,Rajasthan,Bikaner,TER_0041,0.0,0.0,0,0,0,64.0,92.0,28.0,0,2,1.08,23,1.0,0.7,1.0,0.4065934065934066,1,0
WAM_RABI25_00210,GRW_00274,2026-01-20,chickpea,Actara 25 WG,Madhya Pradesh,Indore,TER_0485,0.0,0.0,0,0,0,0.0,40.0,0.0,0,2,1.24,26,1.0,0.5923076923076923,1.0,0.35064935064935066,1,1
WAM_RABI25_00211,GRW_00276,2025-11-13,cumin,Amistar 250 SC,Gujarat,Rajkot,TER_0354,0.0,0.0,0,0,0,0.0,104.0,0.0,0,2,1.31,38,1.0,0.46923076923076923,1.0,0.32786885245901637,0,0
WAM_RABI25_00212,GRW_00277,2025-10-20,wheat,Tilt 250 EC,Punjab,Bathinda,TER_0187,0.0,0.0,0,0,0,123.0,151.0,87.0,0,2,0.99,32,1.0,0.5692307692307692,1.0,0.3108108108108108,0,0
WAM_RABI25_00213,GRW_00278,2025-11-12,lentil,Tilt 250 EC,Madhya Pradesh,Sehore,TER_0143,0.0,0.0,0,0,0,0.0,123.0,0.0,0,2,2.99,24,1.0,0.4,1.0,0.4230769230769231,0,0
WAM_RABI25_00214,GRW_00280,2025-10-22,wheat,Tilt 250 EC,Uttar Pradesh,Kanpur Nagar,TER_0273,0.0,0.0,0,0,0,121.0,149.0,85.0,0,2,3.41,51,1.0,0.2076923076923077,1.0,0.2962962962962963,0,0
WAM_RABI25_00215,GRW_00282,2025-12-12,potato,Kavach 75 WP,West Bengal,Nadia,TER_0290,0.0,0.0,0,0,0,0.0,39.0,0.0,0,2,3.49,24,1.0,0.6153846153846154,1.0,0.45,0,0
WAM_RABI25_00216,GRW_00283,2025-10-31,wheat,Tilt 250 EC,West Bengal,Bardhaman,TER_0278,0.0,0.0,0,0,0,112.0,140.0,76.0,0,2,1.64,63,0.6,0.25384615384615383,0.6666666666666666,0.3333333333333333,1,0
WAM_RABI25_00217,GRW_00284,2025-11-12,chickpea,Actara 25 WG,Haryana,Hisar,TER_0266,0.0,0.0,0,0,0,0.0,109.0,0.0,0,2,1.17,27,1.0,0.2692307692307692,1.0,0.22857142857142856,0,0
WAM_RABI25_00218,GRW_00285,2026-01-16,wheat,Tilt 250 EC,Haryana,Rohtak,TER_0198,0.0,0.0,0,0,0,35.0,63.0,-1.0,0,2,1.67,67,0.6,0.7230769230769231,0.5,0.2765957446808511,0,0
WAM_RABI25_00219,GRW_00287,2026-04-01,lentil,Tilt 250 EC,Madhya Pradesh,Ratlam,TER_0370,0.0,0.0,0,0,0,0.0,-17.0,0.0,0,2,0.96,41,1.0,0.35384615384615387,1.0,0.41304347826086957,0,0
WAM_RABI25_00220,GRW_00288,2025-12-16,unknown,Tilt 250 EC,Madhya Pradesh,Ratlam,TER_0436,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,0.8,57,1.0,0.5538461538461539,1.0,0.4027777777777778,1,0
WAM_RABI25_00221,GRW_00291,2025-11-27,unknown,Tilt 250 EC,Bihar,Muzaffarpur,TER_0457,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,2.82,45,0.0,0.27692307692307694,0.0,0.3611111111111111,0,0
